label, Latitude, Longitude
10, 40.752397, -73.978162
10, 40.752207, -73.978035
10, 40.752412, -73.97811
10, 40.752304, -73.97809599999998
10, 40.752314, -73.978102
10, 40.752333, -73.97807
10, 40.752357, -73.97817999999998
10, 40.752307, -73.97805599999998
10, 40.752448, -73.97833799999998
10, 40.752316, -73.978128
10, 40.752457, -73.978155
10, 40.752362, -73.97806799999998
10, 40.752357, -73.978057
10, 40.752448, -73.978133
10, 40.752387, -73.97808499999998
10, 40.751823, -73.978543
10, 40.751792, -73.978429
10, 40.75173, -73.978803
10, 40.751457, -73.97965999999998
10, 40.751527, -73.979573
10, 40.754778, -73.975879
10, 40.754665, -73.97627699999998
10, 40.754547, -73.97611
10, 40.751687, -73.982102
10, 40.751736, -73.982162
10, 40.75171, -73.982145
10, 40.751835, -73.982343
10, 40.752086, -73.982466
10, 40.752138, -73.98244699999998
10, 40.751406, -73.98192299999998
10, 40.751482, -73.98195699999998
10, 40.75145, -73.98210299999998
10, 40.752025, -73.981088
10, 40.751343, -73.98161799999998
10, 40.751293, -73.98175
10, 40.751485, -73.97983999999998
10, 40.75248, -73.977969
10, 40.752355, -73.977941
10, 40.752328, -73.978013
10, 40.752417, -73.977928
10, 40.752329, -73.977986
10, 40.752403, -73.977992
10, 40.752313, -73.97797799999998
10, 40.752547, -73.97810699999998
10, 40.752378, -73.978037
10, 40.752311, -73.977998
10, 40.752212, -73.97800499999998
10, 40.752445, -73.97793
10, 40.752139, -73.97795
10, 40.752316, -73.977867
10, 40.752317, -73.977891
10, 40.752295, -73.97784
10, 40.752186, -73.97787499999998
10, 40.752027, -73.97806199999998
10, 40.752269, -73.977827
10, 40.751807, -73.978216
